id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
112342,11592,"#ARIA/USDT

Signal type: LONG🟢

Leverage: 20x

Ent....08000
➖ 0.08247

⚠️SL: 0.06884
✍️ @VIP_SuperAdmin",718b2f127f5f2761324ce5bee1b35467,2026-01-01T11:29:25+00:00,2026-01-01T13:43:01.343882+00:00,163,t.me/cryptosupersignalss
122056,11625,"#BSV/USDT

Signal type: LONG🟢

Leverage: 25x

Entr...00
➖ 20.50
➖ 21.53

⚠️SL: 17.80
✍️ @VIP_SuperAdmin",aa4b67b08bc70a11da86be2e57cedfa9,2026-01-05T16:05:12+00:00,2026-01-05T21:22:52.890543+00:00,163,t.me/cryptosupersignalss
122059,11619,"#ICNT/USDT

Signal type: SHORT🔴

Leverage: 20x

En...➖ 0.4400
➖ 0.4227

⚠️SL: 0.5459
✍️ @VIP_SuperAdmin",b00c5e639430fdda243b22f85c11584e,2026-01-05T12:05:30+00:00,2026-01-05T21:22:52.895013+00:00,163,t.me/cryptosupersignalss
117419,11605,"#LAB/USDT

Signal type: LONG🟢

Leverage: 50x

Entr....12500
➖ 0.12832

⚠️SL: 0.10703
✍️ @VIP_SuperAdmin",6dcf9cf3bff11309df919fb0cc3fcb5c,2026-01-03T13:41:56+00:00,2026-01-03T17:12:37.995004+00:00,163,t.me/cryptosupersignalss
127644,11692,"#LAB/USDT

Signal type: LONG🟢

Leverage: 50x

Entr....14000
➖ 0.14464

⚠️SL: 0.11702
✍️ @VIP_SuperAdmin",7eed18b3ce939027f043e7a47a550617,2026-01-08T13:54:17+00:00,2026-01-08T15:39:26.923658+00:00,163,t.me/cryptosupersignalss
127635,11680,"#1000RATS/USDT

Signal type: LONG🟢

Leverage: 50x
....05100
➖ 0.05412

⚠️SL: 0.04052
✍️ @VIP_SuperAdmin",c9ad52eedbbb56035d2d6bac9ec89070,2026-01-08T10:39:32+00:00,2026-01-08T15:39:26.870573+00:00,163,t.me/cryptosupersignalss
127602,11676,"#GIGGLE/USDT

Signal type: SHORT🔴

Leverage: 25x

...00
➖ 63.00
➖ 61.07

⚠️SL: 79.11
✍️ @VIP_SuperAdmin",435fb09341628ea0c445180637183fb3,2026-01-08T10:25:44+00:00,2026-01-08T15:39:26.394660+00:00,163,t.me/cryptosupersignalss
127664,11670,"#ZKP/USDT

Signal type: LONG🟢

Leverage: 25x

Entr....15500
➖ 0.16314

⚠️SL: 0.10447
✍️ @VIP_SuperAdmin",804c945bdb9a1bc8282d28b4c764154a,2026-01-07T18:49:01+00:00,2026-01-08T15:39:27.074676+00:00,163,t.me/cryptosupersignalss
127652,11665,"#BABY/USDT

Signal type: LONG🟢

Leverage: 50x

Ent....02100
➖ 0.02126

⚠️SL: 0.01706
✍️ @VIP_SuperAdmin",543d6cc769253d6a375865c460ad0cf2,2026-01-07T18:12:13+00:00,2026-01-08T15:39:26.983605+00:00,163,t.me/cryptosupersignalss
127671,11652,"#BREV/USDT

Signal type: LONG🟢

Leverage: 50x

Ent...➖ 0.4800
➖ 0.5219

⚠️SL: 0.2848
✍️ @VIP_SuperAdmin",26a91845308ea0a2e85df07624cea799,2026-01-07T16:33:41+00:00,2026-01-08T15:39:33.309378+00:00,163,t.me/cryptosupersignalss
