id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
64229,12609,"Main local trade idea for 
ALGOUSDT 🟢

Downtrend s...dity (after this level sl to be)

@King_of_Futures",74c22a6c5bd9fa44175757e01d361c6f,2025-12-09T16:47:29+00:00,2025-12-09T23:23:11.163000+00:00,179,t.me/crypto_futures_king
70078,12639,"$TON💎4H 👇👇👇

The asset shows signs of distribution...hort position 🍦

🚀 Targets: $1.512, $1.438, $1.366",573cb3947a193dc4a5f42c22d0870c56,2025-12-11T14:47:24+00:00,2025-12-12T00:10:42.990272+00:00,179,t.me/crypto_futures_king
73023,12660,"ETH/USDT 💎 4H  👇👇👇

The chart shows consolidation ...shorts. 

🎯 Downside targets: 3,140, 3,080, 3,020.",c71a0377dca1a1c73e8f8fe5ddb28288,2025-12-12T14:53:01+00:00,2025-12-13T00:10:52.963096+00:00,179,t.me/crypto_futures_king
73029,12659,"BTC/USDT 💎 4H  👇👇👇

The asset is showing a local d...tup. 

🎯 Downside targets: 89,800, 89,300, 88,900.",1aefef54cc32782c8d45177d4e51e458,2025-12-12T13:44:01+00:00,2025-12-13T00:10:53.027824+00:00,179,t.me/crypto_futures_king
75948,12669,"ETH/USDT 💎 4H 🚀🚀🚀

Ethereum has also stopped the d... appear.  

🎯 Upside targets: 3,100, 3,160, 3,220.",61bde20ab84857ac88470e3486f14008,2025-12-13T10:47:01+00:00,2025-12-14T01:54:28.431459+00:00,179,t.me/crypto_futures_king
75931,12668,"BTC/USDT 💎 4H 🚀🚀🚀 

The price has strongly defende...ated.  

🎯 Upside targets: 90,800, 91,400, 92,000.",f22af15882127a247200b02a872640f5,2025-12-13T09:43:01+00:00,2025-12-14T01:54:28.354265+00:00,179,t.me/crypto_futures_king
78326,12685,"$ADA 🪙 1D  🚀🚀🚀

Within the current downtrend the p...s of the range.

🚀Targets: 0.4751, 0.5291, 0.5980.",7b1bb2326b99988e7fff923e53e3d292,2025-12-14T09:46:39+00:00,2025-12-15T01:23:20.574072+00:00,179,t.me/crypto_futures_king
81136,12701,"$LTC🚀4H  🚀🚀🚀

🔼There are local signs of an emergin...ion.  

🚀Targets: $87.80, $89.04

@King_of_Futures",0f2783b8aeed720e7acb747505054354,2025-12-15T13:43:58+00:00,2025-12-16T02:05:19.540830+00:00,179,t.me/crypto_futures_king
84384,12709,"Daily BTC Overview

❌Liquidations in the market ov... everyone a productive workday 🤝

@King_of_Futures",7bc77458d218c5990815a5913707ee23,2025-12-16T08:43:58+00:00,2025-12-17T03:09:54.046984+00:00,179,t.me/crypto_futures_king
87201,12725,"$ETH🪙4H

Within the bearish trading range, I expec...16.04, 2623.57, 2512.00, 2373.00

@King_of_Futures",244fee55d3d7557c27cb562cf90ff951,2025-12-17T09:56:45+00:00,2025-12-18T03:33:17.886607+00:00,179,t.me/crypto_futures_king
92627,12807,"WOO/USDT 🔥

In the short term, expecting a clean b...ake out the previous range high.

@King_of_Futures",7c0d1471ae2b4c68e2b2d7b704434bce,2025-12-21T15:42:06+00:00,2025-12-22T11:56:56.834880+00:00,179,t.me/crypto_futures_king
106553,12892,"ALGO⚡️4H  

After a bullish impulse, the current c...the weak low area around 0.1040.

@King_of_Futures",15548e67541e91bd5f2f72d7a58e28e3,2025-12-27T16:38:01+00:00,2025-12-28T21:28:42.996640+00:00,179,t.me/crypto_futures_king
109812,12909,"$LTC🪙4H  

🐻 Support test at $77-78 didn't give re...ow.  

📉 Targets: $76.50, $75.00

@King_of_Futures",2ae9d141d532d5e440d7f8f0f78fc11a,2025-12-29T08:51:50+00:00,2025-12-30T15:21:48.073131+00:00,179,t.me/crypto_futures_king
