id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
193013,6518,"Ethereum Short 

Lev - 10x

Entry 1 -  2125 (50%) ...1920 - 1800 (25% each)

SL - $2320

@CryptoSignals",374d676e2b191e30f598db9b694e86e6,2026-02-10T05:27:29+00:00,2026-02-12T02:16:39.446437+00:00,33,@cryptosignals
195606,6524,"#BTC

In the short term we may see BTC Hunting sell stops above 68400

@Cryptosignals",2c7d5d34ab7c5e37d4fe526e32828892,2026-02-13T04:23:37+00:00,2026-02-13T04:26:30.794271+00:00,33,@cryptosignals
198091,6527,"#ETH

The Invisible Wall

The Arrows (Key Signal):...age, the path to $2,150 is open. 📈

@cryptosignals",2328a4d504950433b3c413904b91dcb7,2026-02-13T08:09:55+00:00,2026-02-14T14:55:18.059774+00:00,33,@cryptosignals
200691,6551,"#SOL

Price has retraced to the major historical b... the bullish structure is broken).

@cryptosignals",61bb673c9b40a6224ef723275d0eaf92,2026-02-16T08:25:18+00:00,2026-02-16T12:47:12.830996+00:00,33,@cryptosignals
200689,6550,"$BTC Daily Structure Update 📊

The Setup:

Price i...ct: Bullish as long as $66k holds.

@cryptosignals",fbf0c60b02430f607595567c9cb9c03f,2026-02-16T07:32:54+00:00,2026-02-16T12:47:12.817792+00:00,33,@cryptosignals
200695,6548,"#ETH Weekly Outlook: 

The Confluence Support 🛡️

...eload.

Target: Revisit $2,150+. 📈

@cryptosignals",1b3d01ae119fc61db0e701c904d24391,2026-02-15T17:09:33+00:00,2026-02-16T12:47:13.184229+00:00,33,@cryptosignals
205332,6558,"Silver Long Setup 

Pair - XAG/USDT

Lev - 10x

En....80 - 81 - 85 

Stoploss below $70

@CryptoSignals",33817b23f5378e6524bd880b7289eafe,2026-02-18T16:13:31+00:00,2026-02-19T08:02:05.398708+00:00,33,@cryptosignals
212769,6579,"#BTC BTC LTF Blueprint: The Trap is Set 

The liqu...lback come to us. Patience pays. 🛡

@cryptosignals",d2173ba32e421b19bdbc302d0cf5a736,2026-02-23T08:19:32+00:00,2026-02-23T14:47:32.004977+00:00,33,@cryptosignals
237965,6603,"#BTC

Current Price Action: Price is actively miti...before executing any long entries.

@cryptosignals",af80daa7e6c0b59b9b592303e10ea6e1,2026-02-26T15:48:29+00:00,2026-03-20T18:53:13.738452+00:00,33,@cryptosignals
237969,6599,"Silver Short Setup 

Pair - XAG/USDT

Lev - 10x

E... 72 (25% each)

Stoploss above $93

@CryptoSignals",5c1f11d35dad05eeb27224013a0bd061,2026-02-26T15:36:59+00:00,2026-03-20T18:53:14.022955+00:00,33,@cryptosignals
237974,6594,"Session Scalp - 2

Btc Short

Limit Entry 68.7k

L... - 67.5k - 65.8k

Stoploss - 70.4k

@CryptoSignals",2b8a133d097bf9278535588abb223afd,2026-02-26T14:46:58+00:00,2026-03-20T18:53:14.449765+00:00,33,@cryptosignals
237977,6590,"#ETH Execution: Perfect Hit 🎯

The Play: H4 Reject...G) fill between $2,400 and $2,800.

@cryptosignals",0cf4337f9e2b9ab117eabf381ce6d228,2026-02-25T17:06:15+00:00,2026-03-20T18:53:14.810044+00:00,33,@cryptosignals
237982,6586,"Session Scalp

Btc Long

Entry CMP 63.2k

Lev - 10... - 64.2k - 65.4k

Stoploss - 62.2k

@CryptoSignals",0c49a36af9f3f2f1e8d584ea71dd282d,2026-02-24T16:08:33+00:00,2026-03-20T18:53:15.201299+00:00,33,@cryptosignals
