id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
19407,3659,"SPECIAL OFFER !!!!

2  months VIP SUBSCRIPTION

$3...in the market

Contact Admin  for one time payment",fd3f0acc623f2bc66f7ff7c40a888513,2025-11-15T11:38:40+00:00,2025-11-15T15:25:45.840876+00:00,67,t.me/BitDegree_Signalss
19406,3658,"Binance Futures, Bitget Futures, ByBit USDT, KuCoi...get 7  ✅
Profit:509.23% 📈
Period:9Hours 6Minutes ⏰",6df8e63fa3a0cc20a0d5417bc52af2a0,2025-11-14T21:33:39+00:00,2025-11-15T15:25:45.826276+00:00,67,t.me/BitDegree_Signalss
19077,3656,"Binance Futures, Bitget Futures, ByBit USDT, KuCoi...rget 4 ✅
Profit:83.34% 📈
Period:3Hours 39Minutes ⏰",519c83e2959b81e9801c04664b202933,2025-11-14T14:23:17+00:00,2025-11-14T20:30:40.225643+00:00,67,t.me/BitDegree_Signalss
19074,3655,"Binance Futures, Bitget Futures, ByBit USDT, KuCoi...ofit target 1 ✅
Profit:20.83% 📈
Period:40Minutes ⏰",ad1f757932b57ba623dfadcba57dc489,2025-11-14T11:44:46+00:00,2025-11-14T20:30:40.133305+00:00,67,t.me/BitDegree_Signalss
19073,3654,Full close,70e2074fc710a22d3a4154ce129f1240,2025-11-14T11:42:26+00:00,2025-11-14T20:30:40.116463+00:00,67,t.me/BitDegree_Signalss
19076,3653,"#BEAT/USDT 

📈 #SHORT 

Leverage - cross 40x

✅Ent... 0.3500 
 Target 3 : 0.2500 +

🚫 Stoploss - 0.5100",64288ffc0d0fcb534d75957ce647becd,2025-11-14T09:02:49+00:00,2025-11-14T20:30:40.175072+00:00,67,t.me/BitDegree_Signalss
19407,3659,"SPECIAL OFFER !!!!

2  months VIP SUBSCRIPTION

$3...in the market

Contact Admin  for one time payment",fd3f0acc623f2bc66f7ff7c40a888513,2025-11-15T11:38:40+00:00,2025-11-15T15:25:45.840876+00:00,67,t.me/BitDegree_Signalss
19406,3658,"Binance Futures, Bitget Futures, ByBit USDT, KuCoi...get 7  ✅
Profit:509.23% 📈
Period:9Hours 6Minutes ⏰",6df8e63fa3a0cc20a0d5417bc52af2a0,2025-11-14T21:33:39+00:00,2025-11-15T15:25:45.826276+00:00,67,t.me/BitDegree_Signalss
19077,3656,"Binance Futures, Bitget Futures, ByBit USDT, KuCoi...rget 4 ✅
Profit:83.34% 📈
Period:3Hours 39Minutes ⏰",519c83e2959b81e9801c04664b202933,2025-11-14T14:23:17+00:00,2025-11-14T20:30:40.225643+00:00,67,t.me/BitDegree_Signalss
19074,3655,"Binance Futures, Bitget Futures, ByBit USDT, KuCoi...ofit target 1 ✅
Profit:20.83% 📈
Period:40Minutes ⏰",ad1f757932b57ba623dfadcba57dc489,2025-11-14T11:44:46+00:00,2025-11-14T20:30:40.133305+00:00,67,t.me/BitDegree_Signalss
19073,3654,Full close,70e2074fc710a22d3a4154ce129f1240,2025-11-14T11:42:26+00:00,2025-11-14T20:30:40.116463+00:00,67,t.me/BitDegree_Signalss
19076,3653,"#BEAT/USDT 

📈 #SHORT 

Leverage - cross 40x

✅Ent... 0.3500 
 Target 3 : 0.2500 +

🚫 Stoploss - 0.5100",64288ffc0d0fcb534d75957ce647becd,2025-11-14T09:02:49+00:00,2025-11-14T20:30:40.175072+00:00,67,t.me/BitDegree_Signalss
