id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
173434,103368,"💎 #Free Signal

✅ Long

Pair: #AVAX/USDT

📊 Entry ...
4) 10.7247

Stop Loss: 9.40560

Leverage: 10x-20x",fe8ad9f6974aaa112e9ccf331c2f1967,2026-02-01T11:01:08+00:00,2026-02-01T11:17:23.201374+00:00,221,t.me/Crypto_Radar_Pro
173506,103363,"💎 #Free Signal

🔴 Short

Pair: #ONT/USDT

📊 Entry ...99
4) 0.0488

Stop Loss: 0.0558

Leverage: 10x-20x",d47d734c96573ed7323d60882c6ef3e9,2026-02-01T07:46:06+00:00,2026-02-01T11:17:24.030796+00:00,221,t.me/Crypto_Radar_Pro
173430,103360,"🌟 VIP Signal

✅ Long

Pair: #KAVA/USDT

📊 Entry Pr...31
4) 0.0644

Stop Loss: 0.0565

Leverage: 10x-20x",98d1486656af307d5afbc3fda9bc7dac,2026-02-01T07:40:57+00:00,2026-02-01T11:17:23.159020+00:00,221,t.me/Crypto_Radar_Pro
176342,103436,"🌟 VIP Signal

🔴 Short

Pair: #ZIL/USDT

📊 Entry Pr...
4) 0.00639

Stop Loss: 0.00730

Leverage: 10x-20x",38184388bb100fcab5061b736bc94d5f,2026-02-03T07:20:09+00:00,2026-02-03T11:48:05.467507+00:00,221,t.me/Crypto_Radar_Pro
176334,103433,"💎 #Free Signal

🔴 Short

Pair: #BAT/USDT

📊 Entry ...23
4) 0.1196

Stop Loss: 0.1365

Leverage: 10x-20x",a6295c38abb76d0d89407f16d2784c44,2026-02-03T05:17:02+00:00,2026-02-03T11:48:05.355243+00:00,221,t.me/Crypto_Radar_Pro
176328,103429,"💎 #Free Signal

✅ Long

Pair: #BCH/USDT

📊 Entry P...55
4) 566.63

Stop Loss: 496.93

Leverage: 10x-20x",db2e42181924b7a25ac3dc0deef72380,2026-02-03T02:16:17+00:00,2026-02-03T11:48:05.299374+00:00,221,t.me/Crypto_Radar_Pro
176338,103426,"🌟 VIP Signal

✅ Long

Pair: #KNC/USDT

📊 Entry Pri...
4) 0.17917

Stop Loss: 0.15713

Leverage: 10x-20x",2b488a201d280b13f4c063c3c875a68d,2026-02-02T23:17:07+00:00,2026-02-03T11:48:05.418411+00:00,221,t.me/Crypto_Radar_Pro
176329,103424,"💎 #Free Signal

✅ Long

Pair: #XRP/USDT

📊 Entry P...20
4) 1.7258

Stop Loss: 1.5135

Leverage: 10x-20x",1c2e41f22939229bb88e371a0eb608d1,2026-02-02T21:00:15+00:00,2026-02-03T11:48:05.323373+00:00,221,t.me/Crypto_Radar_Pro
176378,103416,"💎 #Free Signal

🔴 Short

Pair: #LINK/USDT

📊 Entry....417
4) 9.208

Stop Loss: 10.51

Leverage: 10x-20x",8d033cd02fbe81e251c4a7a9f6dca69b,2026-02-02T15:30:14+00:00,2026-02-03T11:48:05.764858+00:00,221,t.me/Crypto_Radar_Pro
176377,103405,"🌟 VIP Signal

✅ Long

Pair: #XRP/USDT

📊 Entry Pri...60
4) 1.7298

Stop Loss: 1.5170

Leverage: 10x-20x",fc8683aa1d7d6777c85ea1baf1f60ed4,2026-02-02T12:26:05+00:00,2026-02-03T11:48:05.750659+00:00,221,t.me/Crypto_Radar_Pro
