id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
2739,27,"#SEI Weekly

$SEI is currently accumulating below ...g-term target - 1.1470$
long-term target - 1.7240$",7280c0666fc94c256c9c7db6591907a7,2024-10-31T16:23:07+00:00,2025-11-03T18:35:22.651243+00:00,36,@cryptoinnercircle0
2738,26,"🌐 #BICO        #USDT🥰

📍Quick 70 % Profit in 1 hr 56 mins🥂

🎯 Targets 1, 2, 3 Done ✅",f45f074f51e4630483601b47116581bd,2024-10-31T10:07:25+00:00,2025-11-03T18:35:20.496709+00:00,36,@cryptoinnercircle0
2737,25,"🌐 #BICO          #USDT🥰

📍Quick 49 % Profit in 1 hr 50 mins🥂

🎯 Targets 1, 2 Done ✅",7d299797c8940690eff4b12219b7402b,2024-10-31T10:05:21+00:00,2025-11-03T18:35:18.380686+00:00,36,@cryptoinnercircle0
2736,24,"🌐 #BICO        #USDT🥰

📍Quick 29 % Profit in 7 mins🥂

🎯 Targets 1 Done ✅",1be4a68cea9bc1a3bbcd9ae83bea9f6b,2024-10-31T10:03:18+00:00,2025-11-03T18:35:15.908965+00:00,36,@cryptoinnercircle0
2735,23,"📍Coin : #BICO/USDT

🔴 SHORT 

👉 Entry: 0.2190 - 0....t 5: 0.2082
🎯 Target 6: 0.2060

❌ StopLoss: 0.2316",b83ffbfb850bfe4296c2f4c337500dfd,2024-10-31T07:33:43+00:00,2025-11-03T18:35:13.509006+00:00,36,@cryptoinnercircle0
2734,22,"🌐 #LINA        #USDT🥰

📍Quick 143 % Profit in 6 hr... ✅

ALL TARGET'S DONE🚩🚩🚩🚩🚩🚩

BOOM BOOM 💥 💥 💥 💥 💥 💥",b644d3125e03d89b974d8b20abd7bdca,2024-10-31T02:45:53+00:00,2025-11-03T18:35:11.957219+00:00,36,@cryptoinnercircle0
2733,21,"🌐 #LINA        #USDT🥰

📍Quick 120 % Profit in 5 hrs 15 mins🥂

🎯 Targets 1, 2, 3, 4, 5 Done ✅",2a8ed45a5b04288321724af86901c8a3,2024-10-31T02:35:02+00:00,2025-11-03T18:35:09.740594+00:00,36,@cryptoinnercircle0
2732,20,"🌐 #LINA        #USDT🥰

📍Quick 94 % Profit in 5 hrs 15 mins🥂

🎯 Targets 1, 2, 3, 4 Done ✅",2b53da1781a4529e028b8b038014fb3e,2024-10-31T02:29:12+00:00,2025-11-03T18:35:07.740693+00:00,36,@cryptoinnercircle0
2731,19,"🌐 #UNI        #USDT🥰

📍Quick 48 % Profit in 3 hrs 22 mins🥂

🎯 Targets 1, 2 Done ✅",41f681aa12d510b955301925ab96d604,2024-10-31T02:21:12+00:00,2025-11-03T18:35:05.520426+00:00,36,@cryptoinnercircle0
2730,18,"JUST IN: 🇷🇺 Russian court fines Google $20 decilli...20,000,000,000,000,000,000,000,000,000,000,000,000",7ed92b5f567a8b9e34d3362189fc9536,2024-10-30T15:45:36+00:00,2025-11-03T18:35:03.630285+00:00,36,@cryptoinnercircle0
