id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
28293,6928,"#XRP 😉
FREEEEE SIGNAL 🔥",a9cf51838a1b81c2866592355822c614,2025-11-23T15:23:54+00:00,2025-11-23T17:22:00.045377+00:00,195,t.me/Binance_Future_Spot_Free_Signals
28295,6927,"⚡XRP/USDT LONG⚡

Leverage 25X 

Entries  2.03   -  2.01

Targets 

2.09
2.13
2.18

Stop loss

 1.90",f17b51c34c8b51a7d71468fefd075213,2025-11-23T13:11:21+00:00,2025-11-23T17:22:00.057614+00:00,195,t.me/Binance_Future_Spot_Free_Signals
28280,6926,"Binance Nft signal ready on 10% Profit sharing ✅
A...ure
Come inbox serious members 
@Crypto_Expert0198",745654d008cf3756a37168575d8919dd,2025-11-23T13:05:57+00:00,2025-11-23T17:21:59.981173+00:00,195,t.me/Binance_Future_Spot_Free_Signals
28286,6925,Hello everyone ❤️,5f7fed4912ef534f92a2313c53978552,2025-11-23T13:05:20+00:00,2025-11-23T17:22:00.018156+00:00,195,t.me/Binance_Future_Spot_Free_Signals
28283,6924,"#ARB 406% profit book 🔥
Enjoy freeee signal ✅",c783cd6ecc5c2e568ef750f6aa0df07d,2025-11-22T10:21:15+00:00,2025-11-23T17:21:59.992042+00:00,195,t.me/Binance_Future_Spot_Free_Signals
30025,6932,"#XRP Booooooomm 🚀
1st Tp hit 🎯 
270% Profit book ✅ 
Freee signal 😎",6ff9ad69f1bfa6f46a3f51fcbb2ed7ba,2025-11-24T11:06:20+00:00,2025-11-24T17:37:00.182781+00:00,195,t.me/Binance_Future_Spot_Free_Signals
30018,6931,"JUST IN: 💰 Solana’s ($SOL) official account has up...cture to a Monad-themed image.

@Crypto_Expert0198",8acaf1efe6fd0cbf48fc3413f5fc4c15,2025-11-24T10:48:30+00:00,2025-11-24T17:37:00.025415+00:00,195,t.me/Binance_Future_Spot_Free_Signals
30010,6930,"Binance Nft signal ready on 10% Profit sharing ✅
A...ure
Come inbox serious members 
@Crypto_Expert0198",745654d008cf3756a37168575d8919dd,2025-11-24T10:07:27+00:00,2025-11-24T17:36:59.833612+00:00,195,t.me/Binance_Future_Spot_Free_Signals
32529,6935,"#XRP Booooommm 🔥 
2nd and 3rd tp hit 🎯 
466% Profi...eeee signal enjoy dear members 
@Crypto_Expert0198",5918077f7ab127295dba9508e178bf74,2025-11-25T08:06:45+00:00,2025-11-25T17:59:13.724703+00:00,195,t.me/Binance_Future_Spot_Free_Signals
32523,6934,"Binance Nft signal ready 
Best signal available 
I...g any member interested come DM
@Crypto_Expert0198",6b096cc9d903666d9716f7811a5a7762,2025-11-25T06:52:46+00:00,2025-11-25T17:59:13.688886+00:00,195,t.me/Binance_Future_Spot_Free_Signals
