id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
61730,26308,"PEOPLEUSDT

Direction: LONG
Leverage: Cross 20x
★ ...- 0.010185
Target 7 - 0.010282
Target 8 - 0.010379",a41fbfa09ab54e9c56a7a40356e47d8f,2025-12-08T00:39:25+00:00,2025-12-08T22:58:02.732811+00:00,219,t.me/tradestation_add
63726,26335,"🔴 Short

 #ETC/USDT

Entry : 

1) 14.035
2) 14.456...13.063

🛑 Stop  : 14.919

Leverage: 10x (isolated)",3e9c8f74aeed4c512868329e9b33eaa6,2025-12-09T16:18:12+00:00,2025-12-09T23:22:49.398317+00:00,219,t.me/tradestation_add
63756,26328,"🟢 Long

 #BCH/USDT

Entry : 

1) 572.38
2) 555.20
...611.53

🛑 Stop  : 536.32

Leverage: 10x (isolated)",120c874459ceb4540044eda870c085b6,2025-12-09T11:43:50+00:00,2025-12-09T23:22:50.644655+00:00,219,t.me/tradestation_add
66496,26340,"🟢 Long

#EGLD/USDT

Entry : 

1) 8.009
2) 7.768

T...) 8.054
2) 8.222
3) 8.389
4) 8.556

🛑 Stop : 7.504",214cfa702fc2d26ddcff0625bdd8483a,2025-12-10T00:41:49+00:00,2025-12-11T00:58:54.449663+00:00,219,t.me/tradestation_add
69584,26361,"🔴 SHORT

#ZEC/USDT

Entry : 

1) 461.61
2) 475.45
...429.67

🛑 Stop : 490.69

Leverage : 10x (isolated)",432504ac19babca97783cd0054b7b770,2025-12-11T19:06:33+00:00,2025-12-12T00:10:14.689202+00:00,219,t.me/tradestation_add
75594,26381,"🟢 Long

 #KAVA/USDT

Entry : 

1) 0.0950
2) 0.0921...0.1014

🛑 Stop  : 0.0890

Leverage: 10x (isolated)",ba7484805bcac65327f6f1cd20a0d3cb,2025-12-13T16:04:44+00:00,2025-12-14T01:53:57.582824+00:00,219,t.me/tradestation_add
75572,26377,"🟢 Long

#LINK/USDT

Entry : 

1) 13.663
2) 13.253
...14.597

🛑 Stop : 12.802

Leverage : 10x (isolated)",0a501d2295d1ae6a21396886f0d133ca,2025-12-13T14:31:59+00:00,2025-12-14T01:53:57.411738+00:00,219,t.me/tradestation_add
75583,26367,"🔴 Short

 #COMP/USDT

Entry : 

1) 31.50
2) 32.44
...) 29.32

🛑 Stop  : 33.48

Leverage: 10x (isolated)",c20c80f48d49e33dc3b8e0f2bd482039,2025-12-13T08:33:46+00:00,2025-12-14T01:53:57.472685+00:00,219,t.me/tradestation_add
80713,26388,"🟢 Long

 #YFI/USDT

Entry : 

1) 3382.0
2) 3280.5
...3613.3

🛑 Stop  : 3168.9

Leverage: 10x (isolated)",24c89da4c186fb5f9e9f7a936c689cbd,2025-12-15T16:24:57+00:00,2025-12-16T02:04:56.276794+00:00,219,t.me/tradestation_add
86754,26413,"🟢 Long

 #RLC/USDT

Entry : 

1) 0.6276
2) 0.6087
...0.6705

🛑 Stop  : 0.5880

Leverage: 10x (isolated)",cf9b51968d163e5cddff8bc0184135d9,2025-12-18T02:15:32+00:00,2025-12-18T03:32:45.214704+00:00,219,t.me/tradestation_add
86733,26405,"LTC/USDT 🔥
Entry Zone: 74.18 – 76.48
TP1: 76.85
TP...42
TP4: 83.70
TP5: 85.99
Leverage: 10x
SL: 71.1264",6b714f9de8f3280acb54c0d3856bf4eb,2025-12-17T17:47:05+00:00,2025-12-18T03:32:44.877394+00:00,219,t.me/tradestation_add
86749,26403,"LTC/USDT 🔥
Entry Zone: 74.18 – 76.48
TP1: 76.85
TP...42
TP4: 83.70
TP5: 85.99
Leverage: 10x
SL: 71.1264",6b714f9de8f3280acb54c0d3856bf4eb,2025-12-17T17:47:00+00:00,2025-12-18T03:32:45.118653+00:00,219,t.me/tradestation_add
86726,26396,"🟢 Long

#AR/USDT

Entry : 

1) 3.545
2) 3.438

Tar...) 3.565
2) 3.639
3) 3.713
4) 3.787

🛑 Stop : 3.321",b64255d3b440b27fd65ac26bbf7727cd,2025-12-17T08:31:14+00:00,2025-12-18T03:32:44.630107+00:00,219,t.me/tradestation_add
91905,26426,"🟢 Long

#SAND/USDT

Entry : 

1) 0.11946
2) 0.1158...2) 0.12264
3) 0.12513
4) 0.12763

🛑 Stop : 0.11193",f99213210650f7de8a0cf09ce01481d8,2025-12-21T02:14:39+00:00,2025-12-22T11:54:37.658940+00:00,219,t.me/tradestation_add
90208,26420,"🟢 Long

 #1000SHIB/USDT

Entry : 

1) 0.007479
2) ...7990

🛑 Stop  : 0.007007

Leverage: 10x (isolated)",f895cecd21178c626642ff7efabd8be4,2025-12-20T00:11:19+00:00,2025-12-20T03:34:23.467137+00:00,219,t.me/tradestation_add
97981,26444,"🔴 SHORT

#ZEC/USDT

Entry : 

1) 424.33
2) 437.05
...394.97

🛑 Stop : 451.06

Leverage : 10x (isolated)",9627e2de0cb76560c1c28a44c9625ec5,2025-12-24T13:01:44+00:00,2025-12-24T18:03:37.656796+00:00,219,t.me/tradestation_add
91867,26430,"#XPIN/USDT
LONG
EntryZone:  0.002260
 Leverage:  5...0.002375
3️⃣ TP3:  0.002510


 Stop Loss: 0.002125",88c49bfadfc2e42da83d4fb71bf301af,2025-12-21T11:20:27+00:00,2025-12-22T11:54:36.831772+00:00,219,t.me/tradestation_add
86739,26393,"🔴 SHORT

#XMR/USDT

Entry : 

1) 431.01
2) 443.94
...401.19

🛑 Stop : 458.16

Leverage : 10x (isolated)",4639b4c8ac59e6e8e64a98cc4e79ceac,2025-12-17T08:01:38+00:00,2025-12-18T03:32:44.976388+00:00,219,t.me/tradestation_add
61720,26320,"Coin #PIPPIN/USDT 

Position: LONG 

Leverage:  Cr... 0.2150, 0.2200, 0.2250, 0.2300

Stop Loss: 0.1850",63e1f998f4ff843c80c9322a9705daa3,2025-12-08T17:58:54+00:00,2025-12-08T22:58:02.350845+00:00,219,t.me/tradestation_add
57505,26284,"🔴 SHORT

#ZIL/USDT

Entry : 

1) 0.00550
2) 0.0056...00511

🛑 Stop : 0.00584

Leverage : 10x (isolated)",06b87de4584d8163eedae3e580034ec9,2025-12-06T17:02:07+00:00,2025-12-06T22:22:16.955776+00:00,219,t.me/tradestation_add
57500,26281,"🔴 Short

 #AAVE/USDT

Entry : 

1) 189.770
2) 195....6.640

🛑 Stop  : 201.725

Leverage: 10x (isolated)",48180350759674e7070e72a5ee81d66a,2025-12-06T17:01:10+00:00,2025-12-06T22:22:16.856483+00:00,219,t.me/tradestation_add
57533,26278,"🔴 SHORT

#BCH/USDT

Entry : 

1) 580.50
2) 597.91
...540.33

🛑 Stop : 617.07

Leverage : 10x (isolated)",1b2d4150079e32dff31ad7d0b7ea1c07,2025-12-06T09:37:02+00:00,2025-12-06T22:22:17.419933+00:00,219,t.me/tradestation_add
55120,26272,"🟢 Long

 #UNI/USDT

Entry : 

1) 5.4730
2) 5.3088
...5.8474

🛑 Stop  : 5.1282

Leverage: 10x (isolated)",40b811689ba8634832778bc028de7179,2025-12-05T19:17:15+00:00,2025-12-05T22:36:08.267039+00:00,219,t.me/tradestation_add
55116,26265,"🔴 SHORT

#IOST/USDT

Entry : 

1) 0.001901
2) 0.00...1769

🛑 Stop : 0.002020

Leverage : 10x (isolated)",e53d031d7196fdb214e0782d6b4eacaf,2025-12-05T13:12:58+00:00,2025-12-05T22:36:08.123759+00:00,219,t.me/tradestation_add
55142,26256,"ESPORTSUSDT

Direction: LONG
Leverage: Cross 20x
★...- 0.440349
Target 7 - 0.444542
Target 8 - 0.448736",88225888ceaa8d1893ec8fa563c665e0,2025-12-05T02:34:05+00:00,2025-12-05T22:36:08.775077+00:00,219,t.me/tradestation_add
55131,26246,"CRVUSDT

Direction: LONG
Leverage: Cross 20x
★ Ent...- 0.430395
Target 7 - 0.434494
Target 8 - 0.438593",630d9081716f1ef5eab0c769fa8ae998,2025-12-05T02:27:17+00:00,2025-12-05T22:36:08.651840+00:00,219,t.me/tradestation_add
52576,26241,"🟢 Long

#TRB/USDT

Entry : 

1) 21.842
2) 21.186

...967
2) 22.423
3) 22.880
4) 23.336

🛑 Stop : 20.465",3f97a56d6645924edc74b5ad9d693d4b,2025-12-04T14:55:49+00:00,2025-12-04T21:19:40.123420+00:00,219,t.me/tradestation_add
