id,external_id,message_preview,hash,published_at,created_at,source_id,source_name
224798,101936,"📩 UNIUSDT 30M | Mid-Term
📉 Trade Type: Long
 - Str... you can put the rest of the position to breakeven",8cc51c9e8e8150c03ff7af1e5597c7a9,2026-03-12T16:21:31+00:00,2026-03-12T16:22:42.078625+00:00,101,t.me/GG_Shot_Leak
224841,101935,"📩 AAVEUSDT 30M | Mid-Term
📉 Trade Type: Long
 - St... you can put the rest of the position to breakeven",e81496791ba921fd3ae7c9b4dcf290f5,2026-03-12T16:21:20+00:00,2026-03-12T16:22:42.442068+00:00,101,t.me/GG_Shot_Leak
224793,101931,"📩 TIAUSDT 30M | Mid-Term
📉 Trade Type: Long
 - Str... you can put the rest of the position to breakeven",972e906f6236c2eb14ff503f50e4d2ee,2026-03-12T16:21:15+00:00,2026-03-12T16:22:42.036018+00:00,101,t.me/GG_Shot_Leak
224800,101927,"📩 FETUSDT 30M | Mid-Term
📉 Trade Type: Long
 - Str... you can put the rest of the position to breakeven",a745cb46e6d6d2594437df320475a231,2026-03-12T16:17:32+00:00,2026-03-12T16:22:42.123196+00:00,101,t.me/GG_Shot_Leak
224861,101926,"📩 MASKUSDT 30M | Mid-Term
📉 Trade Type: Long
 - St... you can put the rest of the position to breakeven",2c0388fedcdac06d62cfd7395038c595,2026-03-12T16:17:31+00:00,2026-03-12T16:22:42.535792+00:00,101,t.me/GG_Shot_Leak
224868,101922,"📩 APEUSDT 30M | Mid-Term
📉 Trade Type: Long
 - Str... you can put the rest of the position to breakeven",d25564237b609013b09266145ef678ff,2026-03-12T15:46:11+00:00,2026-03-12T16:22:42.564936+00:00,101,t.me/GG_Shot_Leak
224840,101919,"📩 ENAUSDT 30M | Mid-Term
📉 Trade Type: Long
 - Str... you can put the rest of the position to breakeven",ec8db468fe040143e86f379d87f01933,2026-03-12T15:40:08+00:00,2026-03-12T16:22:42.424611+00:00,101,t.me/GG_Shot_Leak
224832,101916,"📩 BNBUSDT 30M | Mid-Term
📉 Trade Type: Short
 - St... you can put the rest of the position to breakeven",fc354d2c82684b6343599b471eee019a,2026-03-12T14:49:19+00:00,2026-03-12T16:22:42.415845+00:00,101,t.me/GG_Shot_Leak
224816,101914,"📩 ETHUSDT 30M | Mid-Term
📉 Trade Type: Short
 - St... you can put the rest of the position to breakeven",833bf27466c07543c05e5de1ef32de89,2026-03-12T14:41:00+00:00,2026-03-12T16:22:42.278567+00:00,101,t.me/GG_Shot_Leak
224806,101906,"📩 POPCATUSDT 30M | Mid-Term
📉 Trade Type: Short
 -... you can put the rest of the position to breakeven",40d42bf56164e317c3e8491e02f5f07e,2026-03-12T14:24:02+00:00,2026-03-12T16:22:42.203177+00:00,101,t.me/GG_Shot_Leak
224784,101902,"📩 SUIUSDT 30M | Mid-Term
📉 Trade Type: Short
 - St... you can put the rest of the position to breakeven",27461644e71fe7c27f3d99a0361d234a,2026-03-12T13:56:25+00:00,2026-03-12T16:22:41.894054+00:00,101,t.me/GG_Shot_Leak
224851,101899,"📩 TIAUSDT 30M | Mid-Term
📉 Trade Type: Short
 - St... you can put the rest of the position to breakeven",58653c18b0cb84324d639fd7adb2183e,2026-03-12T13:47:15+00:00,2026-03-12T16:22:42.493067+00:00,101,t.me/GG_Shot_Leak
224871,101895,"📩 AAVEUSDT 30M | Mid-Term
📉 Trade Type: Short
 - S... you can put the rest of the position to breakeven",9b6a0dc7195934cb0cad8e52f17d8ad3,2026-03-12T13:46:18+00:00,2026-03-12T16:22:57.906802+00:00,101,t.me/GG_Shot_Leak
224875,101893,"📩 ENAUSDT 30M | Mid-Term
📉 Trade Type: Short
 - St... you can put the rest of the position to breakeven",14644e0f0c9c461cb61ca6a26e6e3f2e,2026-03-12T13:46:15+00:00,2026-03-12T16:22:57.941943+00:00,101,t.me/GG_Shot_Leak
224917,101885,"📩 EIGENUSDT 30M | Mid-Term
📉 Trade Type: Long
 - S... you can put the rest of the position to breakeven",aab73a97171cc89d317b9c00f5a301b5,2026-03-12T13:36:49+00:00,2026-03-12T16:22:59.599673+00:00,101,t.me/GG_Shot_Leak
224882,101886,"📩 ETHUSDT 30M | Mid-Term
📉 Trade Type: Long
 - Str... you can put the rest of the position to breakeven",52859a2f844fe97940c30491cb5ce1b2,2026-03-12T13:36:49+00:00,2026-03-12T16:22:58.931488+00:00,101,t.me/GG_Shot_Leak
